elem_id,type,node_i,node_j,Fx_i_local,Fy_i_local,Fz_i_local,Mx_i_local,My_i_local,Mz_i_local,Fx_j_local,Fy_j_local,Fz_j_local,Mx_j_local,My_j_local,Mz_j_local
316,3D_frame,36,17,-7.073149143410123e-05,-0.0535974116229454,0.5173707961589447,0.0046675330653001305,-0.00544252973257997,-0.07098419189848792,7.073149143410123e-05,0.0535974116229454,-0.5173707961589447,-0.0046675330653001305,-2.5814114510621415,-0.19700286621623908
317,3D_frame,6,37,0.0001172943331964689,0.07662960664169871,-0.18255847537004577,-0.0456445585237828,0.9158116342048448,0.28728815546304753,-0.0001172943331964689,-0.07662960664169871,0.18255847537004577,0.0456445585237828,-0.003019257354615945,0.09585987774544558
318,3D_frame,37,38,-0.00011729433319646981,0.0008530534257060185,-0.1848858533411537,-0.08706464256281324,0.0027991875731601112,-0.09358150529453602,0.00011729433319646981,-0.0008530534257060185,0.1848858533411537,0.08706464256281324,0.9216300791326155,0.09784677242306627
319,3D_frame,38,39,-0.00011729433319646944,-0.0008530534257057409,0.18488585334115282,0.08706464256281327,-0.921630079132612,-0.09784677242306539,0.00011729433319646944,0.0008530534257057409,-0.18488585334115282,-0.08706464256281327,-0.002799187573149453,0.0935815052945368
320,3D_frame,39,18,0.00011729433319647035,-0.0766296066416996,0.18255847537004755,0.045644558523782776,0.0030192573546088397,-0.0958598777454478,-0.00011729433319647035,0.0766296066416996,-0.18255847537004755,-0.045644558523782776,-0.9158116342048466,-0.2872881554630502
401,3D_frame,25,28,0.07577794300478191,0.00023458899314687348,0.002327403465419123,-0.00022006980203498924,-0.04142034116166423,0.002278381292213331,-0.07577794300478191,-0.00023458899314687348,-0.002327403465419123,0.00022006980203498924,-0.0008825442257937577,0.001985508247224242
402,3D_frame,28,31,0.13131869304030885,9.312366173031908e-05,-0.002024704101695571,-0.00021524828013735393,0.016091852166685988,0.001128421722403607,-0.13131869304030885,-9.312366173031908e-05,0.002024704101695571,0.00021524828013735393,0.020709169585732698,0.000564193953206673
403,3D_frame,31,34,0.13131832673359078,-9.312568352474265e-05,0.002024717217493305,0.00021524828777924984,-0.020709271557274242,-0.0005642135702127066,-0.13131832673359078,9.312568352474265e-05,-0.002024717217493305,-0.00021524828777924984,-0.01609198858788405,-0.0011284388535330154
404,3D_frame,34,37,0.07577655321599341,-0.00023458866639293875,-0.0023273779711005162,0.00022006978145471779,0.0008823379636925532,-0.001985511149447002,-0.07577655321599341,0.00023458866639293875,0.0023273779711005162,-0.00022006978145471779,0.041420084039030455,-0.002278372450911053
405,3D_frame,26,29,0.0017053336140775421,1.7486851125022264e-18,-0.369771693197705,9.514688613393668e-18,0.17412910860384878,1.28287985609873e-17,-0.0017053336140775421,-1.7486851125022264e-18,-0.539028306802295,-9.514688613393668e-18,-1.712333213042363,1.8955302043853168e-17
406,3D_frame,29,32,-0.0021828108425610004,-2.6036961089139625e-18,-0.4870091057887451,-7.58709125615127e-18,1.6912488697007881,-7.4149142333232e-18,0.0021828108425610004,2.6036961089139625e-18,-0.42179089421125504,7.58709125615127e-18,-1.0985457628845583,-3.990986624229698e-17
407,3D_frame,32,35,-0.0021826169378935667,-7.912878427897781e-18,-0.42179089137699827,-7.348289617205743e-18,1.098545751018562,-7.203534180665931e-17,0.0021826169378935667,7.912878427897781e-18,-0.48700910862300156,7.348289617205743e-18,-1.6912489093502392,-7.178913649881072e-17
408,3D_frame,35,38,0.0017061068514112598,-6.859735088068184e-19,-0.5390282933176935,-1.931197408615972e-18,1.7123331444680225,-2.804566933686655e-17,-0.0017061068514112598,6.859735088068184e-19,-0.3697717066823067,1.931197408615972e-18,-0.1741292851256271,1.5577414840793817e-17
409,3D_frame,27,30,0.07577794300478213,-0.0002345889931468737,0.0023274034654191308,0.00022006980203498837,-0.041420341161664286,-0.002278381292213332,-0.07577794300478213,0.0002345889931468737,-0.0023274034654191308,-0.00022006980203498837,-0.000882544225793841,-0.0019855082472242445
410,3D_frame,30,33,0.13131869304030852,-9.312366173031923e-05,-0.0020247041016955743,0.00021524828013735404,0.016091852166686044,-0.001128421722403609,-0.13131869304030852,9.312366173031923e-05,0.0020247041016955743,-0.00021524828013735404,0.02070916958573274,-0.0005641939532066737
411,3D_frame,33,36,0.13131832673359067,9.312568352474294e-05,0.0020247172174933,-0.00021524828777925,-0.020709271557274214,0.0005642135702127086,-0.13131832673359067,-9.312568352474294e-05,-0.0020247172174933,0.00021524828777925,-0.016091988587884035,0.0011284388535330186
412,3D_frame,36,39,0.07577655321599386,0.0002345886663929392,-0.0023273779711005145,-0.00022006978145471738,0.0008823379636925255,0.0019855111494470066,-0.07577655321599386,-0.0002345886663929392,0.0023273779711005145,0.00022006978145471738,0.041420084039030435,0.002278372450911057
